147.7 0 0.0 1 33.2 0 0 10.1 0.0 0.000 0 0.23 0
148.7 0 0.0 1 33.3 0 0 10.1 0.0 0.000 0 0.23 0
149.7 0 0.0 1 33.5 0 0 10.1 0.0 0.000 0 0.23 0
150.7 0 0.0 1 33.6 0 0 10.1 0.0 0.000 0 0.23 0
151.7 0 0.0 1 33.7 0 0 10.1 0.0 0.000 0 0.24 0
152.7 0 0.0 1 33.8 0 0 10.1 0.0 0.000 0 0.24 0
153.7 0 0.0 1 33.9 0 0 10.1 0.0 0.000 0 0.24 0
154.7 0 0.0 1 34.0 0 0 10.1 0.0 0.000 0 0.24 0
155.7 0 0.0 1 34.1 0 0 10.1 0.0 0.000 0 0.24 0
156.7 0 0.0 1 34.2 0 0 10.1 0.0 0.000 0 0.24 0
157.7 0 0.0 1 34.3 0 0 10.1 0.0 0.000 0 0.25 0
158.7 0 0.0 1 34.4 0 0 10.1 0.0 0.000 0 0.25 0
159.7 0 0.0 1 34.5 0 0 10.1 0.0 0.000 0 0.25 0
160.7 0 0.0 1 34.6 0 0 10.1 0.0 0.000 0 0.25 0
161.7 0 0.0 1 34.7 0 0 10.1 0.0 0.000 0 0.25 0
162.7 0 0.0 1 34.8 0 0 10.1 0.0 0.000 0 0.25 0
163.7 0 0.0 1 34.9 0 0 10.1 0.0 0.000 0 0.25 0
164.7 0 0.0 1 35.0 0 0 10.1 0.0 0.000 0 0.26 0
165.7 0 0.0 1 35.1 0 0 10.1 0.0 0.000 0 0.26 0
166.7 0 0.0 1 35.1 0 0 10.1 0.0 0.000 0 0.26 0
167.7 0 0.0 1 35.2 0 0 10.1 0.0 0.000 0 0.26 0
168.7 0 0.0 1 35.3 0 0 10.1 0.0 0.000 0 0.26 0
169.7 0 0.0 1 35.4 0 0 10.1 0.0 0.000 0 0.26 0
170.7 0 0.0 1 35.5 0 0 10.1 0.0 0.000 0 0.26 0
171.7 0 0.0 1 35.6 0 0 10.1 0.0 0.000 0 0.27 0
172.7 0 0.0 1 35.7 0 0 10.1 0.0 0.000 0 0.27 0
173.7 0 0.0 1 35.8 0 0 10.1 0.0 0.000 0 0.27 0
174.7 0 0.0 1 35.9 0 0 10.1 0.0 0.000 0 0.27 0
175.7 0 0.0 1 36.0 0 0 10.1 0.0 0.000 0 0.27 0
176.7 0 0.0 1 36.1 0 0 10.1 0.0 0.000 0 0.27 0
177.7 0 0.0 1 36.2 0 0 10.1 0.0 0.000 0 0.28 0
178.7 0 0.0 1 36.3 0 0 10.1 0.0 0.000 0 0.28 0
179.7 0 0.0 1 36.4 0 0 10.1 0.0 0.000 0 0.28 0
180.7 0 0.0 1 36.5 0 0 10.1 0.0 0.000 0 0.28 0
181.7 0 0.0 1 36.6 0 0 10.1 0.0 0.000 0 0.28 0
182.7 0 0.0 1 36.7 0 0 10.1 0.0 0.000 0 0.28 0
183.7 0 0.0 1 36.8 0 0 10.1 0.0 0.000 0 0.28 0
184.7 0 0.0 1 36.9 0 0 10.1 0.0 0.000 0 0.29 0
185.7 0 0.0 1 37.0 0 0 10.1 0.0 0.000 0 0.29 0
186.7 0 0.0 1 37.1 0 0 10.1 0.0 0.000 0 0.29 0
187.7 0 0.0 1 37.2 0 0 10.1 0.0 0.000 0 0.29 0
188.7 0 0.0 1 37.3 0 0 10.1 0.0 0.000 0 0.29 0
189.7 0 0.0 1 37.4 0 0 10.1 0.0 0.000 0 0.29 0
190.7 0 0.0 1 37.5 0 0 10.1 0.0 0.000 0 0.29 0
191.7 0 0.0 1 37.6 0 0 10.1 0.0 0.000 0 0.30 0
192.7 0 0.0 1 37.7 0 0 10.1 0.0 0.000 0 0.30 0
193.7 0 0.0 1 37.8 0 0 10.1 0.0 0.000 0 0.30 0
194.7 0 0.0 1 37.9 0 0 10.1 0.0 0.000 0 0.30 0
195.7 0 0.0 1 38.0 0 0 10.1 0.0 0.000 0 0.30 0
196.7 0 0.0 1 38.1 0 0 10.1 0.0 0.000 0 0.30 0
197.7 0 0.0 1 38.2 0 0 10.1 0.0 0.000 0 0.30 0
198.7 0 0.0 1 38.3 0 0 10.1 0.0 0.000 0 0.31 0
199.7 0 0.0 1 38.4 0 0 10.1 0.0 0.000 0 0.31 0
200.7 0 0.0 1 38.4 0 0 10.1 0.0 0.000 0 0.31 0
201.7 0 0.0 1 38.5 0 0 10.1 0.0 0.000 0 0.31 0
202.7 0 0.0 1 38.6 0 0 10.1 0.0 0.000 0 0.31 0
203.7 0 0.0 1 38.7 0 0 10.1 0.0 0.000 0 0.31 0
204.7 0 0.0 1 38.8 0 0 10.1 0.0 0.000 0 0.31 0
205.7 0 0.0 1 38.9 0 0 10.1 0.0 0.000 0 0.32 0
206.7 0 0.0 1 39.0 0 0 10.1 0.0 0.000 0 0.32 0
207.7 0 0.0 1 39.1 0 0 10.1 0.0 0.000 0 0.32 0
208.7 0 0.0 1 39.2 0 0 10.1 0.0 0.000 0 0.32 0
209.7 0 0.0 1 39.3 0 0 10.1 0.0 0.000 0 0.32 0
210.7 0 0.0 1 39.4 0 0 10.1 0.0 0.000 0 0.32 0
211.7 0 0.0 1 39.5 0 0 10.1 0.0 0.000 0 0.32 0
212.7 0 0.0 1 39.6 0 0 10.1 0.0 0.000 0 0.33 0
